Date,Time,x-booster (km),y-booster (km),z-booster (km),x-moon (km),y-moon (km),z-moon (km)
2/1/2022,1:59:59 PM,543856.1281,-50200.70689,-105804.3887,267136.8119,-215616.2892,-127754.9111
2/1/2022,2:59:59 PM,546526.9149,-49541.49065,-86998.08985,269863.1295,-213059.6012,-126730.6001
2/1/2022,3:59:59 PM,545834.7971,-48566.42293,-87316.24149,272561.0461,-210480.5255,-125692.9128
2/1/2022,4:59:59 PM,545125.6891,-47596.44883,-87630.85509,275230.2394,-207879.4307,-124642.0145
2/1/2022,5:59:59 PM,544398.8882,-46623.59174,-87944.38579,277870.552,-205256.514,-123578.012
2/1/2022,6:59:59 PM,543655.4537,-45652.02395,-88254.29904,280481.6467,-202612.2191,-122501.0127
2/1/2022,7:59:59 PM,542893.7504,-44677.71331,-88560.23874,283063.3674,-199946.7529,-121411.1254
2/1/2022,8:59:59 PM,542114.5554,-43704.79617,-88867.76114,285615.4174,-197260.4496,-120308.5809
2/1/2022,9:59:59 PM,541318.177,-42733.37861,-89168.74607,288137.6234,-194553.5868,-119193.43
2/1/2022,10:59:59 PM,540502.6505,-41759.43493,-89470.89044,290629.6939,-191826.5854,-118065.7853
2/1/2022,11:59:59 PM,539671.7737,-40783.36353,-89769.37107,293091.4408,-189079.648,-116925.882
2/2/2022,12:59:59 AM,538821.3102,-39808.88402,-90063.49688,295522.6283,-186313.1683,-115773.7748
2/2/2022,1:59:59 AM,537953.7838,-38836.27156,-90356.33553,297923.0548,-183527.421,-114609.6413
2/2/2022,2:59:59 AM,537067.9466,-37861.59323,-90644.89516,300292.5362,-180722.6952,-113433.5999
2/2/2022,3:59:59 AM,536164.3314,-36884.99476,-90931.90743,302630.8103,-177899.3796,-112245.8316
2/2/2022,4:59:59 AM,535242.4013,-35914.36694,-91217.31969,304937.7149,-175057.7834,-111046.3965
2/2/2022,5:59:59 AM,534302.4058,-34938.08346,-91498.3145,307213.0083,-172198.2438,-109835.5402
2/2/2022,6:59:59 AM,533343.3759,-33964.00392,-91777.44166,309456.5784,-169321.0337,-108613.2645
2/2/2022,7:59:59 AM,532366.5433,-32988.40943,-92054.815,311668.1714,-166426.4903,-107379.8802
2/2/2022,8:59:59 AM,531371.1254,-32015.24019,-92327.62856,313847.6488,-163514.9472,-106135.3921
2/2/2022,9:59:59 AM,530357.8964,-31040.7606,-92598.58806,315994.78,-160586.7613,-104880.0533
2/2/2022,10:59:59 AM,529325.1084,-30068.84323,-92864.72313,318109.4156,-157642.265,-103613.9337
2/2/2022,11:59:59 AM,528274.5029,-29095.82519,-93128.9012,320191.4027,-154681.722,-102337.2282
2/2/2022,12:59:59 PM,530137.606,-28278.18878,-74908.51249,322240.5524,-151705.5186,-101050.0721
2/2/2022,1:59:59 PM,529059.181,-27302.45513,-75207.80903,324256.7064,-148713.9894,-99752.6022
2/2/2022,2:59:59 PM,527961.2396,-26325.80618,-75502.7003,326239.7346,-145707.4155,-98444.95719
2/2/2022,3:59:59 PM,526844.3963,-25348.39299,-75795.84037,328189.4424,-142686.1876,-97127.34
2/2/2022,4:59:59 PM,525707.4744,-24374.1112,-76087.02617,330105.6961,-139650.6575,-95799.83068
2/2/2022,5:59:59 PM,524552.0137,-23399.306,-76373.79298,331988.3583,-136601.1085,-94462.63604
2/2/2022,6:59:59 PM,523376.6485,-22424.03698,-76658.49247,333837.3082,-133537.833,-93115.90239
2/2/2022,7:59:59 PM,522181.2139,-21452.22722,-76941.06086,335652.3585,-130461.3008,-91759.77794
2/2/2022,8:59:59 PM,520967.0088,-20476.43838,-77221.58039,337433.4408,-127371.6927,-90394.4128
2/2/2022,9:59:59 PM,519731.7434,-19504.30403,-77499.69409,339180.3759,-124269.4848,-89019.95899
2/2/2022,10:59:59 PM,518477.9202,-18532.24384,-77773.11532,340893.0774,-121154.9206,-87636.57045
2/2/2022,11:59:59 PM,517202.6756,-17564.04756,-78046.51947,342571.4175,-118028.3635,-86244.40307
2/3/2022,12:59:59 AM,515908.0095,-16592.3761,-78314.96362,344215.2728,-114890.1797,-84843.61468
2/3/2022,1:59:59 AM,514592.3031,-15624.82883,-78580.74556,345824.5435,-111740.6779,-83434.36507
2/3/2022,2:59:59 AM,513256.6676,-14657.80863,-78843.94732,347399.1137,-108580.2285,-82016.81599
2/3/2022,3:59:59 AM,511900.111,-13691.42043,-79104.34864,348938.9085,-105409.083,-80591.13115
2/3/2022,4:59:59 AM,510521.6423,-12725.77716,-79361.72518,350443.8133,-102227.6804,-79157.41255
2/3/2022,5:59:59 AM,509123.2348,-11761.06828,-79616.3118,351913.7284,-99036.33221,-77715.89136
2/3/2022,6:59:59 AM,507703.8988,-10797.40659,-79867.884,353348.5831,-95835.35884,-76266.67333
2/3/2022,7:59:59 AM,506262.5743,-9838.594637,-80116.21308,354748.2837,-92625.07459,-74809.9938
2/3/2022,8:59:59 AM,507296.0339,-8921.31049,-62692.30009,356112.7619,-89405.86715,-73345.89818
2/3/2022,9:59:59 AM,505821.3697,-7957.115083,-62986.27096,357441.9465,-86177.99117,-71874.62567
2/3/2022,10:59:59 AM,504323.6314,-6998.124864,-63277.35267,358735.7487,-82941.8955,-70396.28925
2/3/2022,11:59:59 AM,502804.9115,-6037.172422,-63565.71564,359994.1046,-79697.83733,-68911.13225
2/3/2022,12:59:59 PM,501263.1684,-5078.060764,-63851.03178,361216.9603,-76446.20791,-67419.20695
2/3/2022,1:59:59 PM,499698.0627,-4124.577951,-64135.64219,362404.2574,-73187.2655,-65920.76047
2/3/2022,2:59:59 PM,498111.2759,-3169.614271,-64414.73985,363555.9362,-69921.46562,-64415.84839
2/3/2022,3:59:59 PM,496500.1676,-2216.954514,-64692.82389,364671.9465,-66649.00237,-62904.78633
2/3/2022,4:59:59 PM,494865.7298,-1266.768097,-64969.91443,365752.2478,-63370.33455,-61387.56859
2/3/2022,5:59:59 PM,493208.5961,-319.2176017,-65241.1208,366796.8056,-60085.65841,-59864.44983
2/3/2022,6:59:59 PM,491527.1502,625.5354412,-65511.01617,367805.5458,-56795.49232,-58335.622
2/3/2022,7:59:59 PM,489821.7029,1570.884404,-65777.11267,368778.481,-53499.97374,-56801.14888
2/3/2022,8:59:59 PM,488090.9675,2509.516973,-66041.55327,369715.5463,-50199.55614,-55261.29077
2/3/2022,9:59:59 PM,486335.242,3448.369229,-66301.86176,370616.7304,-46894.56917,-53716.11459
2/3/2022,10:59:59 PM,484555.5074,4387.234804,-66558.08034,371482.0137,-43585.27468,-52165.81901
2/3/2022,11:59:59 PM,482749.5275,5318.85546,-66812.18393,372311.3729,-40272.06494,-50610.53913
2/4/2022,12:59:59 AM,480918.2774,6246.594076,-67064.186,373104.7797,-36955.26554,-49050.54245
2/4/2022,1:59:59 AM,479060.0097,7177.211683,-67311.36252,373862.2495,-33635.14013,-47485.83649
2/4/2022,2:59:59 AM,479241.9437,8135.111451,-50861.64928,374583.7543,-30312.07863,-45916.69198
2/4/2022,3:59:59 AM,477339.7051,9061.213236,-51169.58026,375269.2934,-26986.40725,-44343.25033
2/4/2022,4:59:59 AM,475410.0783,9986.091929,-51475.52133,375918.8771,-23658.45199,-42765.58868
2/4/2022,5:59:59 AM,473452.1409,10906.03962,-51779.22914,376532.4996,-20328.47088,-41183.98269
2/4/2022,6:59:59 AM,471464.9136,11820.82442,-52080.45462,377110.1731,-16996.85399,-39598.51233
2/4/2022,7:59:59 AM,469449.3134,12733.67303,-52379.16456,377651.9057,-13663.85834,-38009.39057
2/4/2022,8:59:59 AM,467404.3443,13644.30272,-52675.10468,378157.7166,-10329.87233,-36416.69993
2/4/2022,9:59:59 AM,465328.756,14552.41215,-52970.27191,378627.6125,-6995.217093,-34820.72229
2/4/2022,10:59:59 AM,463222.6586,15454.36008,-53264.48402,379061.6295,-3660.147284,-33221.47671
2/4/2022,11:59:59 AM,461084.1074,16356.56301,-53555.08897,379459.7859,-325.0482148,-31619.18169
2/4/2022,12:59:59 PM,458914.0721,17252.03878,-53844.26675,379822.1058,3009.761714,-30014.05722
2/4/2022,1:59:59 PM,456711.0579,18147.14173,-54133.92306,380148.6319,6344.031707,-28406.12575
2/4/2022,2:59:59 PM,454474.7216,19038.20201,-54419.29788,380439.3886,9677.445849,-26795.67609
2/4/2022,3:59:59 PM,452203.2904,19924.83834,-54706.68178,380694.4212,13009.62319,-25182.79929
2/4/2022,4:59:59 PM,449898.142,20810.07552,-54991.552,380913.7696,16340.31687,-23567.65386
2/4/2022,5:59:59 PM,449210.3743,21770.30851,-39604.01234,381097.4745,19669.21479,-21950.46604
2/4/2022,6:59:59 PM,446843.388,22655.65682,-39968.10478,381245.5958,22995.94034,-20331.26345
2/4/2022,7:59:59 PM,444438.3728,23535.10442,-40334.04156,381358.1775,26320.25084,-18710.27447
2/4/2022,8:59:59 PM,441995.9748,24414.78389,-40701.60861,381435.277,29641.83903,-17087.59523
2/4/2022,9:59:59 PM,439514.9725,25294.17112,-41072.54063,381476.9516,32960.33197,-15463.52313
2/4/2022,10:59:59 PM,436994.5423,26172.74828,-41444.26933,381483.2571,36275.55899,-13838.08952
2/4/2022,11:59:59 PM,434415.9669,27036.1835,-41820.98278,381454.2689,39587.08431,-12211.46015
2/5/2022,12:59:59 AM,431812.6492,27914.61134,-42201.35961,381390.0481,42894.67357,-10583.8017
2/5/2022,1:59:59 AM,429169.4159,28790.67841,-42585.6018,381290.6565,46198.09417,-8955.281803
2/5/2022,2:59:59 AM,426485.0388,29666.91045,-42973.18953,381156.1842,49496.91579,-7326.001895
2/5/2022,3:59:59 AM,423759.8225,30548.94698,-43365.85235,380986.7075,52790.84277,-5696.198341
2/5/2022,4:59:59 AM,420993.1581,31429.88693,-43763.01327,380782.2889,56079.71464,-4065.974181
2/5/2022,5:59:59 AM,419468.2295,32414.40808,-29503.56069,380543.0194,59363.17317,-2435.433079
2/5/2022,6:59:59 AM,416635.7876,33308.26502,-30008.99322,380268.9831,62640.92844,-804.8138322
2/5/2022,7:59:59 AM,413762.0705,34205.25811,-30522.84005,379960.2682,65912.69267,825.7784528
2/5/2022,8:59:59 AM,410849.8664,35107.89082,-31042.73657,379616.9771,69178.11378,2456.170769
2/5/2022,9:59:59 AM,407896.7866,36015.15934,-31571.95596,379239.1794,72437.0405,4086.256806
2/5/2022,10:59:59 AM,404903.8744,36926.33279,-32107.958,378826.9944,75689.05846,5715.929746
2/5/2022,11:59:59 AM,401874.0149,37840.85287,-32650.37369,378380.5106,78933.95466,7344.879903
2/5/2022,12:59:59 PM,398804.4111,38763.48631,-33200.37702,377899.8262,82171.45101,8973.134179
2/5/2022,1:59:59 PM,395696.504,39687.58379,-33757.3842,377385.0459,85401.27239,10600.44921
2/5/2022,2:59:59 PM,392551.603,40618.19634,-34320.89548,376836.2747,88623.14532,12226.71606
2/5/2022,3:59:59 PM,390343.1738,41658.23059,-21203.01662,376253.6352,91836.73262,13851.82544
2/5/2022,4:59:59 PM,387144.6127,42601.53284,-21887.15402,375637.2262,95041.83203,15475.53241
2/5/2022,5:59:59 PM,383908.5619,43551.38307,-22576.84753,374987.1764,98238.11116,17097.7268
2/5/2022,6:59:59 PM,380636.1985,44504.02038,-23271.45802,374303.5803,101425.37,18718.36579
2/5/2022,7:59:59 PM,377327.1827,45458.37391,-23973.96795,373586.5772,104603.2821,20337.20328
2/5/2022,8:59:59 PM,373980.6429,46413.28747,-24679.8524,372836.2676,107771.6525,21954.12815
2/5/2022,9:59:59 PM,370597.6617,47373.30516,-25390.32811,372052.8134,110930.0942,23568.96127
2/5/2022,10:59:59 PM,367856.0501,48423.72477,-13163.75611,371236.2955,114078.4804,25181.65881
2/5/2022,11:59:59 PM,364388.1356,49421.02328,-14060.48248,370386.8859,117216.4303,26791.97339
2/6/2022,12:59:59 AM,360916.5397,50391.66762,-14901.96339,369504.6668,120343.821,28399.86079
2/6/2022,1:59:59 AM,357407.0073,51362.52953,-15747.50065,368589.8122,123460.2758,30005.14105
2/6/2022,2:59:59 AM,353858.4365,52332.15361,-16596.17646,367642.4317,126565.6128,31607.70185
2/6/2022,3:59:59 AM,350270.2609,53301.73482,-17448.81706,366662.6902,129659.5272,33207.29505
2/6/2022,4:59:59 AM,346642.8522,54267.32609,-18302.76801,365650.7121,132741.774,34803.94387
2/6/2022,5:59:59 AM,343425.4323,55305.02016,-7024.913842,364606.6449,135812.1177,36397.39999
2/6/2022,6:59:59 AM,339746.2535,56272.5505,-8005.393406,363530.5966,138870.3827,37987.6187
2/6/2022,7:59:59 AM,336026.234,57239.34653,-8988.744434,362422.7853,141916.1464,39574.4195
2/6/2022,8:59:59 AM,332262.7224,58200.79101,-9973.82402,361283.2857,144949.3692,41157.62185
2/6/2022,9:59:59 AM,328455.6705,59160.15319,-10962.80343,360112.2838,147969.6924,42737.18113
2/6/2022,10:59:59 AM,324817.3498,60150.02998,-422.8047323,358909.9577,150976.8288,44312.9169
2/6/2022,11:59:59 AM,320956.4707,61104.77982,-1541.233581,357676.4018,153970.6791,45884.71676
2/6/2022,12:59:59 PM,317049.3648,62054.17296,-2661.141893,356411.8243,156950.899,47452.40045
2/6/2022,1:59:59 PM,313094.9328,62995.96438,-3784.338187,355116.3402,159917.3277,49015.92376
2/6/2022,2:59:59 PM,309092.1921,63932.56167,-4907.878091,353790.1558,162869.6233,50575.1747
2/6/2022,3:59:59 PM,305059.6748,64863.30405,4854.01835,352433.3832,165807.7019,52129.90549
2/6/2022,4:59:59 PM,300997.7573,65790.94413,3594.07866,351046.2338,168731.2279,53680.00448
2/6/2022,5:59:59 PM,296883.8175,66708.31348,2333.844436,349628.8467,171639.9835,55225.49624
2/6/2022,6:59:59 PM,292715.8855,67616.90464,1070.529901,348181.4043,174533.7737,56766.06566
2/6/2022,7:59:59 PM,288493.4005,68516.02067,192.6330038,346704.047,177412.3848,58301.73779
2/6/2022,8:59:59 PM,284215.3566,69402.49061,1459.547495,345196.9734,180275.5579,59832.33404
2/6/2022,9:59:59 PM,279879.253,70279.17208,2726.766673,343660.3537,183123.0979,61357.67613
2/6/2022,10:59:59 PM,275484.6449,71140.45174,3993.629448,342094.34,185954.8024,62877.72204
2/6/2022,11:59:59 PM,271040.9681,71993.91342,5267.745491,340499.1601,188770.3567,64392.36214
2/7/2022,12:59:59 AM,266523.8462,72827.26636,6535.370614,338874.9322,191569.6984,65901.35123
2/7/2022,1:59:59 AM,261942.9012,73643.21698,7802.384276,337221.8338,194352.5665,67404.71633
2/7/2022,2:59:59 AM,257295.1458,74444.86324,9068.754067,335540.1086,197118.6612,68902.28098
2/7/2022,3:59:59 AM,252579.4013,75225.19367,10332.89859,333829.9006,199867.8628,70393.86922
2/7/2022,4:59:59 AM,247794.0756,75988.85377,11595.7073,332091.367,202599.9823,71879.44132
2/7/2022,5:59:59 AM,242935.673,76729.42113,12855.06221,330324.7468,205314.7233,73358.89011
2/7/2022,6:59:59 AM,238002.2891,77448.37345,14111.26177,328530.2216,208011.9155,74832.04098
2/7/2022,7:59:59 AM,232992.2324,78142.79225,15364.21775,326707.9146,210691.4341,76298.85558
2/7/2022,8:59:59 AM,227902.4712,78810.66904,16612.24611,324858.0924,213353.0064,77759.0925
2/7/2022,9:59:59 AM,222729.818,79452.90825,17854.58016,322980.905,215996.4479,79212.78224
2/7/2022,10:59:59 AM,217471.9991,80064.39633,19089.99191,321076.5481,218621.6062,80659.68451
2/7/2022,11:59:59 AM,212125.0977,80644.08517,20317.9348,319145.2483,221228.1882,82099.83081
2/7/2022,12:59:59 PM,206686.7972,81188.72545,21538.50791,317187.1653,223816.1035,83532.98202
2/7/2022,1:59:59 PM,201153.0847,81696.83834,22748.98982,315202.5127,226385.1367,84959.03524
2/7/2022,2:59:59 PM,195518.517,82166.66723,23948.1359,313191.4815,228935.0579,86378.02357
2/7/2022,3:59:59 PM,189782.4133,82591.9589,25135.35228,311154.2842,231465.7385,87789.64211
2/7/2022,4:59:59 PM,183938.7361,82971.01999,26308.9196,309091.1131,233976.9535,89193.92516
2/7/2022,5:59:59 PM,177981.3278,83301.53223,27466.25077,307002.145,236468.5522,90590.77218
2/7/2022,6:59:59 PM,171908.1144,83576.08347,28605.08065,304887.6649,238940.2991,91979.94806
2/7/2022,7:59:59 PM,165711.9126,83791.83256,29724.56843,302747.797,241392.0932,93361.42127
2/7/2022,8:59:59 PM,159388.131,83942.52807,30820.8981,300582.7478,243823.7279,94735.16088
2/7/2022,9:59:59 PM,152928.916,84024.14921,31891.42407,298392.7637,246235.0306,96100.93393
2/7/2022,10:59:59 PM,146329.798,84027.29334,32932.08353,296178.0407,248625.7904,97458.77833
2/7/2022,11:59:59 PM,139583.062,83945.96876,33940.35242,293938.7836,250995.8934,98808.46264
2/8/2022,12:59:59 AM,132678.7913,83770.75109,34910.15777,291675.2594,253345.1044,100149.8912
2/8/2022,1:59:59 AM,125609.7695,83490.48642,35836.78444,289387.5903,255673.3332,101483.0365
2/8/2022,2:59:59 AM,118367.1369,83095.97612,36713.80888,287076.0444,257980.3495,102807.8042
2/8/2022,3:59:59 AM,110940.2589,82571.90149,37533.23123,284740.8144,260266.0398,104124.0334
2/8/2022,4:59:59 AM,103319.7336,81903.66963,38287.26711,282382.1116,262530.2184,105431.6987
2/8/2022,5:59:59 AM,95491.91961,81071.42469,38964.36338,280000.1745,264772.7273,106730.6407
2/8/2022,6:59:59 AM,87447.26488,80053.4751,39552.71658,277595.1823,266993.4479,108020.7683
2/8/2022,7:59:59 AM,79170.49448,78823.50655,40035.99124,275167.454,269192.1188,109301.9909
2/8/2022,8:59:59 AM,70649.68069,77349.80667,40394.98428,272717.0616,271368.7093,110574.286
2/8/2022,9:59:59 AM,61870.95225,75593.77542,40606.38996,270244.3528,273522.9912,111837.4304
2/8/2022,10:59:59 AM,52822.86455,73506.28244,40639.5953,267749.4792,275654.8283,113091.4702
2/8/2022,11:59:59 AM,43496.20597,71029.20392,40456.96828,265232.6948,277764.0949,114336.1839
2/8/2022,12:59:59 PM,33887.91591,68088.88247,40010.66212,262694.2124,279850.626,115571.552
2/8/2022,1:59:59 PM,24004.95267,64591.93887,39236.45366,260134.2587,281914.2735,116797.4888
2/8/2022,2:59:59 PM,13876.57836,60424.74114,38054.25411,257553.0604,283954.8917,118013.9093
2/8/2022,3:59:59 PM,3566.754779,55443.63468,36358.98841,254950.858,285972.3536,119220.6624
2/8/2022,4:59:59 PM,-6797.414663,49483.16367,34019.98171,252327.8781,287966.5197,120417.665
2/8/2022,5:59:59 PM,-16990.51558,42366.69281,30884.11387,249684.269,289937.2649,121604.9682
2/8/2022,6:59:59 PM,-26645.68882,33953.00359,26800.13489,247020.3991,291884.4149,122782.2898
2/8/2022,7:59:59 PM,-35243.5617,24221.0968,21671.76025,244336.4167,293807.8498,123949.6827
2/8/2022,8:59:59 PM,-42201.75425,13377.05224,15544.98802,241632.5609,295707.4566,125107
2/8/2022,9:59:59 PM,-47079.96303,1873.780525,8651.881441,238909.0434,297583.0917,126254.2291
2/8/2022,10:59:59 PM,-49775.4657,-9727.220828,1350.708845,236166.1686,299434.6238,127391.1585
2/8/2022,11:59:59 PM,-50566.06204,-20982.63975,-5487.49849,233404.0816,301261.9386,128517.8437
2/9/2022,12:59:59 AM,-49923.93846,-31710.71202,-11880.09835,230623.1256,303064.8536,129634.1414
2/9/2022,1:59:59 AM,-48010.90733,-41708.89403,-18667.93769,227823.4326,304843.3522,130739.9092
2/9/2022,2:59:59 AM,-45128.9944,-50897.81248,-25431.11151,225005.2649,306597.2625,131835.1386
2/9/2022,3:59:59 AM,-41662.79238,-59440.8131,-31610.23653,222168.885,308326.4156,132919.8214
2/9/2022,4:59:59 AM,-37940.81982,-67707.77905,-36603.96415,219314.5561,310030.7604,133993.6853
2/9/2022,5:59:59 AM,-33567.49912,-74849.69866,-42678.40805,216442.4594,311710.1348,135056.8565
2/9/2022,6:59:59 AM,-29315.27251,-82338.21819,-46703.83316,213552.897,313364.4363,136109.1305
2/9/2022,7:59:59 AM,-24702.78949,-89005.0005,-51312.51604,210646.0212,314993.5827,137150.5025
2/9/2022,8:59:59 AM,-19866.39001,-94853.80139,-56450.00111,207722.1875,316597.4419,138180.77
2/9/2022,9:59:59 AM,-14920.68823,-99901.26154,-62065.78705,204781.52,318175.8952,139200.0619
2/9/2022,10:59:59 AM,-10177.91131,-106472.607,-64418.66154,201824.3868,319728.8389,140208.1111
2/9/2022,11:59:59 AM,-5173.597579,-110216.886,-70735.46597,198850.8673,321256.2124,141204.982
2/9/2022,12:59:59 PM,-289.8743908,-115873.5665,-73410.59726,195861.358,322757.8431,142190.5414
2/9/2022,1:59:59 PM,4655.893082,-121173.3507,-76128.6266,192856.0748,324233.6469,143164.7229
2/9/2022,2:59:59 PM,9417.943244,-123323.2811,-83247.82642,189835.232,325683.5412,144127.461
2/9/2022,3:59:59 PM,14294.97011,-127904.3317,-86203.68425,186799.0423,327107.445,145078.6908
2/9/2022,4:59:59 PM,19164.26081,-132214.2298,-89175.09691,183747.832,328505.2142,146018.3483
2/9/2022,5:59:59 PM,24012.42656,-136273.9571,-92158.58343,180681.8124,329876.7738,146946.3701
2/9/2022,6:59:59 PM,28829.52175,-140105.0465,-95148.83206,177601.2057,331222.0726,147862.6281
2/9/2022,7:59:59 PM,33608.09171,-143725.9915,-98142.55721,174506.3236,332540.9545,148767.1258
2/9/2022,8:59:59 PM,38340.44465,-147151.7504,-101136.6825,171397.316,333833.3812,149659.8022
2/9/2022,9:59:59 PM,43024.29103,-150398.4703,-104128.5795,168274.5757,335099.2191,150540.5313
2/9/2022,10:59:59 PM,47655.24873,-153478.9235,-107116.4753,165138.238,336338.4107,151409.3189
2/9/2022,11:59:59 PM,52231.95208,-156403.4038,-110098.0674,161988.6356,337550.8598,152266.0403
2/10/2022,12:59:59 AM,56751.90559,-159187.3518,-113072.3536,158825.9122,338736.5349,153110.6373
2/10/2022,1:59:59 AM,61215.13934,-161837.4155,-116036.2582,155650.4344,339895.2703,153943.1174
2/10/2022,2:59:59 AM,65620.21286,-164363.7465,-118990.7585,152462.4139,341027.0355,154763.3583
2/10/2022,3:59:59 AM,69968.07828,-166773.3032,-121934.0149,149262.0978,342131.7258,155571.3687
2/10/2022,4:59:59 AM,75965.53768,-172962.044,-118344.2323,146049.7644,343209.3138,156366.9624
2/10/2022,5:59:59 AM,80300.70744,-175223.5973,-121130.3205,142825.6479,344259.6751,157150.2145
2/10/2022,6:59:59 AM,84580.04463,-177388.8244,-123905.0769,139590.0132,345282.7627,157921.0054
2/10/2022,7:59:59 AM,88802.7905,-179461.8885,-126667.8392,136343.0528,346278.5311,158679.2809
2/10/2022,8:59:59 AM,92969.81202,-181447.8607,-129418.9285,133085.1389,347246.8654,159424.9876
2/10/2022,9:59:59 AM,97082.515,-183353.7395,-132157.1174,129816.4613,348187.7253,160158.0727
2/10/2022,10:59:59 AM,101142.0053,-185180.5998,-134881.8901,126537.3297,349101.0267,160878.4838
2/10/2022,11:59:59 AM,105147.8876,-186934.6953,-137593.8377,123247.9306,349986.7326,161586.1691
2/10/2022,12:59:59 PM,109101.6584,-188620.9982,-140291.8961,119948.571,350844.7643,162281.0773
2/10/2022,1:59:59 PM,113006.2912,-190239.1867,-142977.0084,116639.4954,351675.0676,162963.1576
2/10/2022,2:59:59 PM,116858.3906,-191795.8778,-145647.4568,113321.0084,352477.5706,163632.3597
2/10/2022,3:59:59 PM,123330.3037,-197564.7076,-140261.5214,109993.2986,353252.2713,164288.5691
2/10/2022,4:59:59 PM,127180.632,-199051.7359,-142789.6269,106656.6502,353999.0481,164931.8656
2/10/2022,5:59:59 PM,130983.2102,-200484.5605,-145305.7221,103311.3723,354717.8651,165562.1357
2/10/2022,6:59:59 PM,134740.1048,-201862.4896,-147809.0774,99957.70192,355408.6807,166179.3308
2/10/2022,7:59:59 PM,138450.4977,-203192.4689,-150298.6602,96595.8745,356071.4548,166783.4028
2/10/2022,8:59:59 PM,142116.1945,-204472.0602,-152776.0706,93226.18582,356706.1326,167374.3038
2/10/2022,9:59:59 PM,145739.4351,-205705.108,-155241.4565,89848.868,357312.6786,167951.9867
2/10/2022,10:59:59 PM,149317.764,-206894.6167,-157692.8208,86464.21381,357891.0436,168516.4043
2/10/2022,11:59:59 PM,152855.9613,-208040.6079,-160130.9372,83072.4454,358441.1676,169067.5741
2/11/2022,12:59:59 AM,156352.0173,-209145.8809,-162557.3303,79673.92217,358963.0214,169605.3855
2/11/2022,1:59:59 AM,159807.4961,-210211.4583,-164970.4995,76268.80704,359456.5927,170129.7925
2/11/2022,2:59:59 AM,166696.2324,-215731.5954,-157952.2446,72857.44325,359921.8007,170640.8134
2/11/2022,3:59:59 AM,170157.6509,-216760.0172,-160238.6322,69440.05936,360358.6525,171138.3385
2/11/2022,4:59:59 AM,173580.7713,-217752.491,-162512.0286,66016.93316,360767.0862,171622.3866
2/11/2022,5:59:59 AM,176967.3682,-218708.805,-164775.8805,62588.28402,361147.0828,172092.9126
2/11/2022,6:59:59 AM,180314.9003,-219632.9042,-167026.7277,59154.52352,361498.6228,172549.8076
2/11/2022,7:59:59 AM,183627.4253,-220523.6285,-169266.6954,55715.7315,361821.6541,172993.1548
2/11/2022,8:59:59 AM,186903.7172,-221382.8621,-171495.5528,52272.31658,362116.1634,173422.8458
2/11/2022,9:59:59 AM,190145.323,-222212.3896,-173712.1641,48824.42795,362382.1496,173838.8361
2/11/2022,10:59:59 AM,193352.8043,-223012.603,-175918.2107,45372.46217,362619.5476,174241.1455
2/11/2022,11:59:59 AM,196526.1968,-223783.1157,-178112.9632,41916.63248,362828.3818,174629.6659
2/11/2022,12:59:59 PM,199665.6741,-224526.842,-180295.2619,38457.20607,363008.6097,175004.4172
2/11/2022,1:59:59 PM,206909.015,-229839.4346,-171778.7062,34994.44951,363160.191,175365.4189
2/11/2022,2:59:59 PM,210060.5375,-230560.3044,-173848.6618,31528.63407,363283.1484,175712.5636
2/11/2022,3:59:59 PM,213181.3669,-231255.1562,-175907.523,28060.02574,363377.4767,176045.8073
2/11/2022,4:59:59 PM,216270.1619,-231924.7359,-177956.5878,24588.95015,363443.138,176365.1699
2/11/2022,5:59:59 PM,219326.7667,-232571.0335,-179996.1477,21115.60725,363480.1366,176670.6075
2/11/2022,6:59:59 PM,222354.4674,-233192.7889,-182024.4468,17640.32208,363488.4708,176962.0763
2/11/2022,7:59:59 PM,225351.3962,-233789.923,-184044.4054,14163.28865,363468.086,177239.6593
2/11/2022,8:59:59 PM,228317.6555,-234367.8094,-186053.6861,10684.89554,363419.0451,177503.1857
2/11/2022,9:59:59 PM,231257.7961,-234922.6343,-188052.0723,7205.335045,363341.3291,177752.675
2/11/2022,10:59:59 PM,234165.9659,-235456.9125,-190042.0733,3724.862342,363234.9173,177988.1463
2/11/2022,11:59:59 PM,237049.2759,-235969.1495,-192021.2964,243.7955039,363099.8529,178209.4923
2/12/2022,12:59:59 AM,239903.161,-236463.1175,-193991.1685,-3237.54929,362936.0587,178416.8586
2/12/2022,1:59:59 AM,247475.1272,-241567.6274,-183995.4325,-6718.984196,362743.6458,178610.0108
2/12/2022,2:59:59 AM,250343.8602,-242046.4462,-185863.7887,-10200.19471,362522.5414,178789.0942
2/12/2022,3:59:59 AM,253187.3596,-242504.7585,-187723.6451,-13680.8681,362272.7698,178954.0641
2/12/2022,4:59:59 AM,256002.8048,-242944.6673,-189574.364,-17160.8213,361994.3844,179104.8121
2/12/2022,5:59:59 AM,258793.5087,-243367.0456,-191415.0053,-20639.7423,361687.3513,179241.4196
2/12/2022,6:59:59 AM,261557.7515,-243771.4507,-193248.8445,-24117.32477,361351.7338,179363.7781
2/12/2022,7:59:59 AM,264295.1422,-244158.6932,-195075.7586,-27593.32126,360987.5006,179471.9683
